"Step","r2-10_pt_20k - valid_epoch_vdc_acc","r2-10_pt_20k - valid_epoch_vdc_acc__MIN","r2-10_pt_20k - valid_epoch_vdc_acc__MAX","r2-10_pt_20k - train_epoch_vdc_acc","r2-10_pt_20k - train_epoch_vdc_acc__MIN","r2-10_pt_20k - train_epoch_vdc_acc__MAX"
"1978","","","","0.6122558116912842","0.6122558116912842","0.6122558116912842"
"1979","0.8830849528312683","0.8830849528312683","0.8830849528312683","","",""
"1987","","","","0.6669129729270935","0.6669129729270935","0.6669129729270935"
"1988","0.12199071794748306","0.12199071794748306","0.12199071794748306","","",""
"1997","","","","0.6050043106079102","0.6050043106079102","0.6050043106079102"
"1998","0.4592292904853821","0.4592292904853821","0.4592292904853821","","",""
"2007","","","","0.6345106959342957","0.6345106959342957","0.6345106959342957"
"2008","0.6210722923278809","0.6210722923278809","0.6210722923278809","","",""
"2017","","","","0.6399707794189453","0.6399707794189453","0.6399707794189453"
"2018","0.8596504926681519","0.8596504926681519","0.8596504926681519","","",""
"2027","","","","0.6240370869636536","0.6240370869636536","0.6240370869636536"
"2028","0.6632267236709595","0.6632267236709595","0.6632267236709595","","",""
"2037","","","","0.6469762325286865","0.6469762325286865","0.6469762325286865"
"2038","0.5508700609207153","0.5508700609207153","0.5508700609207153","","",""
"2047","","","","0.6495234966278076","0.6495234966278076","0.6495234966278076"
"2048","0.30100780725479126","0.30100780725479126","0.30100780725479126","","",""
"2057","","","","0.6554630398750305","0.6554630398750305","0.6554630398750305"
"2058","0.18114468455314636","0.18114468455314636","0.18114468455314636","","",""
"2067","","","","0.6586071848869324","0.6586071848869324","0.6586071848869324"
"2068","0.68656325340271","0.68656325340271","0.68656325340271","","",""
"2077","","","","0.617817759513855","0.617817759513855","0.617817759513855"
"2078","0.13049201667308807","0.13049201667308807","0.13049201667308807","","",""
"2086","","","","0.6489795446395874","0.6489795446395874","0.6489795446395874"
"2087","0.4136798083782196","0.4136798083782196","0.4136798083782196","","",""
"2096","","","","0.6522691249847412","0.6522691249847412","0.6522691249847412"
"2097","0.8481307625770569","0.8481307625770569","0.8481307625770569","","",""
"2106","","","","0.6366434693336487","0.6366434693336487","0.6366434693336487"
"2107","0.08665690571069717","0.08665690571069717","0.08665690571069717","","",""
"2116","","","","0.6550215482711792","0.6550215482711792","0.6550215482711792"
"2117","0.11834161728620529","0.11834161728620529","0.11834161728620529","","",""
"2126","","","","0.6825589537620544","0.6825589537620544","0.6825589537620544"
"2127","0.2517755627632141","0.2517755627632141","0.2517755627632141","","",""
"2136","","","","0.6947620511054993","0.6947620511054993","0.6947620511054993"
"2137","0.7046802043914795","0.7046802043914795","0.7046802043914795","","",""
"2146","","","","0.6667114496231079","0.6667114496231079","0.6667114496231079"
"2147","0.5355266332626343","0.5355266332626343","0.5355266332626343","","",""
"2156","","","","0.5960957407951355","0.5960957407951355","0.5960957407951355"
"2157","0.5909427404403687","0.5909427404403687","0.5909427404403687","","",""
"2166","","","","0.6446390748023987","0.6446390748023987","0.6446390748023987"
"2167","0.6791180968284607","0.6791180968284607","0.6791180968284607","","",""
"2176","","","","0.6495538949966431","0.6495538949966431","0.6495538949966431"
"2177","0.723124623298645","0.723124623298645","0.723124623298645","","",""
"2185","","","","0.63554447889328","0.63554447889328","0.63554447889328"
"2186","0.3829073905944824","0.3829073905944824","0.3829073905944824","","",""
"2195","","","","0.6349557042121887","0.6349557042121887","0.6349557042121887"
"2196","0.7035199403762817","0.7035199403762817","0.7035199403762817","","",""
"2205","","","","0.6411586403846741","0.6411586403846741","0.6411586403846741"
"2206","0.6461659669876099","0.6461659669876099","0.6461659669876099","","",""
"2215","","","","0.6317635178565979","0.6317635178565979","0.6317635178565979"
"2216","0.3844105005264282","0.3844105005264282","0.3844105005264282","","",""
"2225","","","","0.6216882467269897","0.6216882467269897","0.6216882467269897"
"2226","0.05863966792821884","0.05863966792821884","0.05863966792821884","","",""
"2235","","","","0.6010096669197083","0.6010096669197083","0.6010096669197083"
"2236","0.3673252463340759","0.3673252463340759","0.3673252463340759","","",""
"2245","","","","0.6488758325576782","0.6488758325576782","0.6488758325576782"
"2246","0.009428879246115685","0.009428879246115685","0.009428879246115685","","",""
"2255","","","","0.6270605325698853","0.6270605325698853","0.6270605325698853"
"2256","0.371736615896225","0.371736615896225","0.371736615896225","","",""
"2265","","","","0.7119422554969788","0.7119422554969788","0.7119422554969788"
"2266","0.9035804867744446","0.9035804867744446","0.9035804867744446","","",""
"2275","","","","0.6944854259490967","0.6944854259490967","0.6944854259490967"
"2276","0.20194026827812195","0.20194026827812195","0.20194026827812195","","",""
"2284","","","","0.6908294558525085","0.6908294558525085","0.6908294558525085"
"2285","0.8703621029853821","0.8703621029853821","0.8703621029853821","","",""
"2294","","","","0.6641771197319031","0.6641771197319031","0.6641771197319031"
"2295","0.3957098722457886","0.3957098722457886","0.3957098722457886","","",""
"2304","","","","0.7136236429214478","0.7136236429214478","0.7136236429214478"
"2305","0.7562481760978699","0.7562481760978699","0.7562481760978699","","",""
"2314","","","","0.7029401659965515","0.7029401659965515","0.7029401659965515"
"2315","0.7998964786529541","0.7998964786529541","0.7998964786529541","","",""
"2324","","","","0.6626469492912292","0.6626469492912292","0.6626469492912292"
"2325","0.8226850032806396","0.8226850032806396","0.8226850032806396","","",""
"2334","","","","0.7140942215919495","0.7140942215919495","0.7140942215919495"
"2335","0.8042864799499512","0.8042864799499512","0.8042864799499512","","",""
"2344","","","","0.6246467232704163","0.6246467232704163","0.6246467232704163"
"2345","0.010185026563704014","0.010185026563704014","0.010185026563704014","","",""
"2354","","","","0.6081043481826782","0.6081043481826782","0.6081043481826782"
"2355","0.2549164891242981","0.2549164891242981","0.2549164891242981","","",""
"2364","","","","0.6690134406089783","0.6690134406089783","0.6690134406089783"
"2365","0.5562151074409485","0.5562151074409485","0.5562151074409485","","",""
"2374","","","","0.6379522681236267","0.6379522681236267","0.6379522681236267"
"2375","0.6875550746917725","0.6875550746917725","0.6875550746917725","","",""
"2383","","","","0.6657655239105225","0.6657655239105225","0.6657655239105225"
"2384","0.7292932271957397","0.7292932271957397","0.7292932271957397","","",""
"2393","","","","0.6510547995567322","0.6510547995567322","0.6510547995567322"
"2394","0.3896882236003876","0.3896882236003876","0.3896882236003876","","",""
"2403","","","","0.6551216244697571","0.6551216244697571","0.6551216244697571"
"2404","0.6700565814971924","0.6700565814971924","0.6700565814971924","","",""
"2413","","","","0.7177900075912476","0.7177900075912476","0.7177900075912476"
"2414","0.6442190408706665","0.6442190408706665","0.6442190408706665","","",""
"2423","","","","0.6468732357025146","0.6468732357025146","0.6468732357025146"
"2424","0.9005804061889648","0.9005804061889648","0.9005804061889648","","",""
"2433","","","","0.7047761678695679","0.7047761678695679","0.7047761678695679"
"2434","0.1233009621500969","0.1233009621500969","0.1233009621500969","","",""
"2443","","","","0.7244032621383667","0.7244032621383667","0.7244032621383667"
"2444","0.2101568579673767","0.2101568579673767","0.2101568579673767","","",""
"2453","","","","0.6953140497207642","0.6953140497207642","0.6953140497207642"
"2454","0.20043101906776428","0.20043101906776428","0.20043101906776428","","",""
"2463","","","","0.6458434462547302","0.6458434462547302","0.6458434462547302"
"2464","0.6732770800590515","0.6732770800590515","0.6732770800590515","","",""
"2473","","","","0.6865326166152954","0.6865326166152954","0.6865326166152954"
"2474","0.5722074508666992","0.5722074508666992","0.5722074508666992","","",""
"2482","","","","0.7092509269714355","0.7092509269714355","0.7092509269714355"
"2483","0.18825307488441467","0.18825307488441467","0.18825307488441467","","",""
"2492","","","","0.6787843704223633","0.6787843704223633","0.6787843704223633"
"2493","0.6652166247367859","0.6652166247367859","0.6652166247367859","","",""
"2502","","","","0.6495054960250854","0.6495054960250854","0.6495054960250854"
"2503","0.26383721828460693","0.26383721828460693","0.26383721828460693","","",""
"2512","","","","0.6385626792907715","0.6385626792907715","0.6385626792907715"
"2513","0.6472282409667969","0.6472282409667969","0.6472282409667969","","",""
"2522","","","","0.6407375931739807","0.6407375931739807","0.6407375931739807"
"2523","0.8429938554763794","0.8429938554763794","0.8429938554763794","","",""
"2532","","","","0.6500410437583923","0.6500410437583923","0.6500410437583923"
"2533","0.7834725379943848","0.7834725379943848","0.7834725379943848","","",""
"2542","","","","0.6871777176856995","0.6871777176856995","0.6871777176856995"
"2543","0.4997795820236206","0.4997795820236206","0.4997795820236206","","",""
"2552","","","","0.6888207793235779","0.6888207793235779","0.6888207793235779"
"2553","0.7931003570556641","0.7931003570556641","0.7931003570556641","","",""
"2562","","","","0.715826690196991","0.715826690196991","0.715826690196991"
"2563","0.7901309132575989","0.7901309132575989","0.7901309132575989","","",""
"2572","","","","0.661199688911438","0.661199688911438","0.661199688911438"
"2573","0.7815775275230408","0.7815775275230408","0.7815775275230408","","",""
"2581","","","","0.7146414518356323","0.7146414518356323","0.7146414518356323"
"2582","0.8330445289611816","0.8330445289611816","0.8330445289611816","","",""
"2591","","","","0.6948660612106323","0.6948660612106323","0.6948660612106323"
"2592","0.09049887955188751","0.09049887955188751","0.09049887955188751","","",""
"2601","","","","0.6987850069999695","0.6987850069999695","0.6987850069999695"
"2602","0.5808526277542114","0.5808526277542114","0.5808526277542114","","",""
"2611","","","","0.6594046950340271","0.6594046950340271","0.6594046950340271"
"2612","0.7089874148368835","0.7089874148368835","0.7089874148368835","","",""
"2621","","","","0.5834606885910034","0.5834606885910034","0.5834606885910034"
"2622","0.40195801854133606","0.40195801854133606","0.40195801854133606","","",""
"2631","","","","0.69074547290802","0.69074547290802","0.69074547290802"
"2632","0.6591062545776367","0.6591062545776367","0.6591062545776367","","",""
"2641","","","","0.6649951934814453","0.6649951934814453","0.6649951934814453"
"2642","0.06599297374486923","0.06599297374486923","0.06599297374486923","","",""
"2651","","","","0.7161644697189331","0.7161644697189331","0.7161644697189331"
"2652","0.45056265592575073","0.45056265592575073","0.45056265592575073","","",""
"2661","","","","0.6651391386985779","0.6651391386985779","0.6651391386985779"
"2662","0.0958898663520813","0.0958898663520813","0.0958898663520813","","",""
"2671","","","","0.6389331817626953","0.6389331817626953","0.6389331817626953"
"2672","0.33759671449661255","0.33759671449661255","0.33759671449661255","","",""
"2680","","","","0.6781908869743347","0.6781908869743347","0.6781908869743347"
"2681","0.7371362447738647","0.7371362447738647","0.7371362447738647","","",""
"2690","","","","0.7009954452514648","0.7009954452514648","0.7009954452514648"
"2691","0.8405019044876099","0.8405019044876099","0.8405019044876099","","",""
"2700","","","","0.6714749932289124","0.6714749932289124","0.6714749932289124"
"2701","0.8616893887519836","0.8616893887519836","0.8616893887519836","","",""
"2710","","","","0.6474854946136475","0.6474854946136475","0.6474854946136475"
"2711","0.7490968704223633","0.7490968704223633","0.7490968704223633","","",""
"2720","","","","0.7101853489875793","0.7101853489875793","0.7101853489875793"
"2721","0.7141059637069702","0.7141059637069702","0.7141059637069702","","",""
"2730","","","","0.6350967884063721","0.6350967884063721","0.6350967884063721"
"2731","0.7028800845146179","0.7028800845146179","0.7028800845146179","","",""
"2740","","","","0.7063806056976318","0.7063806056976318","0.7063806056976318"
"2741","0.9072694182395935","0.9072694182395935","0.9072694182395935","","",""
"2750","","","","0.6791971325874329","0.6791971325874329","0.6791971325874329"
"2751","0.5765637159347534","0.5765637159347534","0.5765637159347534","","",""
"2760","","","","0.6706432700157166","0.6706432700157166","0.6706432700157166"
"2761","0.888757586479187","0.888757586479187","0.888757586479187","","",""
"2770","","","","0.6746681928634644","0.6746681928634644","0.6746681928634644"
"2771","0.72101229429245","0.72101229429245","0.72101229429245","","",""
"2779","","","","0.6633980870246887","0.6633980870246887","0.6633980870246887"
"2780","0.7342096567153931","0.7342096567153931","0.7342096567153931","","",""
"2789","","","","0.714749813079834","0.714749813079834","0.714749813079834"
"2790","0.47179603576660156","0.47179603576660156","0.47179603576660156","","",""
"2799","","","","0.64166259765625","0.64166259765625","0.64166259765625"
"2800","0.8359895348548889","0.8359895348548889","0.8359895348548889","","",""
"2809","","","","0.7492391467094421","0.7492391467094421","0.7492391467094421"
"2810","0.8749296069145203","0.8749296069145203","0.8749296069145203","","",""
"2819","","","","0.6462371945381165","0.6462371945381165","0.6462371945381165"
"2820","0.056744709610939026","0.056744709610939026","0.056744709610939026","","",""
"2829","","","","0.6971175670623779","0.6971175670623779","0.6971175670623779"
"2830","0.884566605091095","0.884566605091095","0.884566605091095","","",""
"2839","","","","0.6950045228004456","0.6950045228004456","0.6950045228004456"
"2840","0.11548234522342682","0.11548234522342682","0.11548234522342682","","",""
"2849","","","","0.6753973960876465","0.6753973960876465","0.6753973960876465"
"2850","0.060947906225919724","0.060947906225919724","0.060947906225919724","","",""
"2859","","","","0.696436882019043","0.696436882019043","0.696436882019043"
"2860","0.4623120427131653","0.4623120427131653","0.4623120427131653","","",""
"2869","","","","0.6981239914894104","0.6981239914894104","0.6981239914894104"
"2870","0.31353166699409485","0.31353166699409485","0.31353166699409485","","",""
"2878","","","","0.7290109395980835","0.7290109395980835","0.7290109395980835"
"2879","0.8196359872817993","0.8196359872817993","0.8196359872817993","","",""
"2888","","","","0.7270519137382507","0.7270519137382507","0.7270519137382507"
"2889","0.49324673414230347","0.49324673414230347","0.49324673414230347","","",""
"2898","","","","0.6804462671279907","0.6804462671279907","0.6804462671279907"
"2899","0.10212884843349457","0.10212884843349457","0.10212884843349457","","",""
"2908","","","","0.6641281247138977","0.6641281247138977","0.6641281247138977"
"2909","0.11600276827812195","0.11600276827812195","0.11600276827812195","","",""
"2918","","","","0.7235503196716309","0.7235503196716309","0.7235503196716309"
"2919","0.5040470957756042","0.5040470957756042","0.5040470957756042","","",""
"2928","","","","0.6907145380973816","0.6907145380973816","0.6907145380973816"
"2929","0.4893190562725067","0.4893190562725067","0.4893190562725067","","",""
"2938","","","","0.6639900803565979","0.6639900803565979","0.6639900803565979"
"2939","0.9080990552902222","0.9080990552902222","0.9080990552902222","","",""
"2948","","","","0.7081573009490967","0.7081573009490967","0.7081573009490967"
"2949","0.7194816470146179","0.7194816470146179","0.7194816470146179","","",""
"2958","","","","0.6922197937965393","0.6922197937965393","0.6922197937965393"
"2959","0.7367995977401733","0.7367995977401733","0.7367995977401733","","",""
"2968","","","","0.7046787142753601","0.7046787142753601","0.7046787142753601"
"2969","0.4849597215652466","0.4849597215652466","0.4849597215652466","","",""
"2977","","","","0.6604371666908264","0.6604371666908264","0.6604371666908264"
"2978","0.6819100379943848","0.6819100379943848","0.6819100379943848","","",""
"2987","","","","0.6604908108711243","0.6604908108711243","0.6604908108711243"
"2988","0.2718394696712494","0.2718394696712494","0.2718394696712494","","",""
"2997","","","","0.6816598176956177","0.6816598176956177","0.6816598176956177"
"2998","0.6921042203903198","0.6921042203903198","0.6921042203903198","","",""
"3007","","","","0.6860647797584534","0.6860647797584534","0.6860647797584534"
"3008","0.679561972618103","0.679561972618103","0.679561972618103","","",""
"3017","","","","0.715006411075592","0.715006411075592","0.715006411075592"
"3018","0.7721945643424988","0.7721945643424988","0.7721945643424988","","",""
"3027","","","","0.6816579103469849","0.6816579103469849","0.6816579103469849"
"3028","0.8367549180984497","0.8367549180984497","0.8367549180984497","","",""
"3037","","","","0.7174827456474304","0.7174827456474304","0.7174827456474304"
"3038","0.8660701513290405","0.8660701513290405","0.8660701513290405","","",""
"3047","","","","0.753214418888092","0.753214418888092","0.753214418888092"
"3048","0.4827953577041626","0.4827953577041626","0.4827953577041626","","",""
"3057","","","","0.7267846465110779","0.7267846465110779","0.7267846465110779"
"3058","0.8318536877632141","0.8318536877632141","0.8318536877632141","","",""
"3067","","","","0.6625975370407104","0.6625975370407104","0.6625975370407104"
"3068","0.7028525471687317","0.7028525471687317","0.7028525471687317","","",""
"3076","","","","0.7215672731399536","0.7215672731399536","0.7215672731399536"
"3077","0.08745285123586655","0.08745285123586655","0.08745285123586655","","",""
"3086","","","","0.7168298363685608","0.7168298363685608","0.7168298363685608"
"3087","0.77054762840271","0.77054762840271","0.77054762840271","","",""
"3096","","","","0.734656810760498","0.734656810760498","0.734656810760498"
"3097","0.8746907711029053","0.8746907711029053","0.8746907711029053","","",""
"3106","","","","0.7585471272468567","0.7585471272468567","0.7585471272468567"
"3107","0.42188113927841187","0.42188113927841187","0.42188113927841187","","",""
"3116","","","","0.6917915940284729","0.6917915940284729","0.6917915940284729"
"3117","0.1871265172958374","0.1871265172958374","0.1871265172958374","","",""
"3126","","","","0.6341580748558044","0.6341580748558044","0.6341580748558044"
"3127","0.1588735580444336","0.1588735580444336","0.1588735580444336","","",""
"3136","","","","0.7142207622528076","0.7142207622528076","0.7142207622528076"
"3137","0.27196499705314636","0.27196499705314636","0.27196499705314636","","",""
"3146","","","","0.703118085861206","0.703118085861206","0.703118085861206"
"3147","0.27684780955314636","0.27684780955314636","0.27684780955314636","","",""
"3156","","","","0.6664301753044128","0.6664301753044128","0.6664301753044128"
"3157","0.2624657154083252","0.2624657154083252","0.2624657154083252","","",""
"3166","","","","0.772938072681427","0.772938072681427","0.772938072681427"
"3167","0.7949646711349487","0.7949646711349487","0.7949646711349487","","",""
"3175","","","","0.7430579662322998","0.7430579662322998","0.7430579662322998"
"3176","0.05033735930919647","0.05033735930919647","0.05033735930919647","","",""
"3185","","","","0.6990739107131958","0.6990739107131958","0.6990739107131958"
"3186","0.9037458300590515","0.9037458300590515","0.9037458300590515","","",""
"3195","","","","0.7321752905845642","0.7321752905845642","0.7321752905845642"
"3196","0.9011284112930298","0.9011284112930298","0.9011284112930298","","",""
"3205","","","","0.7395052909851074","0.7395052909851074","0.7395052909851074"
"3206","0.20659346878528595","0.20659346878528595","0.20659346878528595","","",""
"3215","","","","0.6330183744430542","0.6330183744430542","0.6330183744430542"
"3216","0.7072609066963196","0.7072609066963196","0.7072609066963196","","",""
"3225","","","","0.6722399592399597","0.6722399592399597","0.6722399592399597"
"3226","0.036965493112802505","0.036965493112802505","0.036965493112802505","","",""
"3235","","","","0.7901225090026855","0.7901225090026855","0.7901225090026855"
"3236","0.7641769647598267","0.7641769647598267","0.7641769647598267","","",""
"3245","","","","0.7778095006942749","0.7778095006942749","0.7778095006942749"
"3246","0.9108695387840271","0.9108695387840271","0.9108695387840271","","",""
"3255","","","","0.6950351595878601","0.6950351595878601","0.6950351595878601"
"3256","0.9135512709617615","0.9135512709617615","0.9135512709617615","","",""
"3265","","","","0.7856781482696533","0.7856781482696533","0.7856781482696533"
"3266","0.8831431269645691","0.8831431269645691","0.8831431269645691","","",""
"3274","","","","0.7373771071434021","0.7373771071434021","0.7373771071434021"
"3275","0.6541009545326233","0.6541009545326233","0.6541009545326233","","",""
"3284","","","","0.733445942401886","0.733445942401886","0.733445942401886"
"3285","0.8868075609207153","0.8868075609207153","0.8868075609207153","","",""
"3294","","","","0.7569502592086792","0.7569502592086792","0.7569502592086792"
"3295","0.7866441011428833","0.7866441011428833","0.7866441011428833","","",""
"3304","","","","0.7711582779884338","0.7711582779884338","0.7711582779884338"
"3305","0.012367751449346542","0.012367751449346542","0.012367751449346542","","",""
"3314","","","","0.7905900478363037","0.7905900478363037","0.7905900478363037"
"3315","0.10714329779148102","0.10714329779148102","0.10714329779148102","","",""
"3324","","","","0.7589735388755798","0.7589735388755798","0.7589735388755798"
"3325","0.9055152535438538","0.9055152535438538","0.9055152535438538","","",""
"3334","","","","0.7360441088676453","0.7360441088676453","0.7360441088676453"
"3335","0.7516592741012573","0.7516592741012573","0.7516592741012573","","",""
"3344","","","","0.6766190528869629","0.6766190528869629","0.6766190528869629"
"3345","0.06587051600217819","0.06587051600217819","0.06587051600217819","","",""
"3354","","","","0.7313902378082275","0.7313902378082275","0.7313902378082275"
"3355","0.8631986379623413","0.8631986379623413","0.8631986379623413","","",""
"3364","","","","0.7303961515426636","0.7303961515426636","0.7303961515426636"
"3365","0.2824653387069702","0.2824653387069702","0.2824653387069702","","",""
"3373","","","","0.7590922117233276","0.7590922117233276","0.7590922117233276"
"3374","0.7874736785888672","0.7874736785888672","0.7874736785888672","","",""
"3383","","","","0.8103411793708801","0.8103411793708801","0.8103411793708801"
"3384","0.7134386301040649","0.7134386301040649","0.7134386301040649","","",""
"3393","","","","0.7797852158546448","0.7797852158546448","0.7797852158546448"
"3394","0.5973531603813171","0.5973531603813171","0.5973531603813171","","",""
"3403","","","","0.6785438656806946","0.6785438656806946","0.6785438656806946"
"3404","0.6920216083526611","0.6920216083526611","0.6920216083526611","","",""
"3413","","","","0.7640044689178467","0.7640044689178467","0.7640044689178467"
"3414","0.8550187945365906","0.8550187945365906","0.8550187945365906","","",""
"3423","","","","0.77556312084198","0.77556312084198","0.77556312084198"
"3424","0.8454000353813171","0.8454000353813171","0.8454000353813171","","",""
"3433","","","","0.7374715805053711","0.7374715805053711","0.7374715805053711"
"3434","0.8426019549369812","0.8426019549369812","0.8426019549369812","","",""
"3443","","","","0.8012263774871826","0.8012263774871826","0.8012263774871826"
"3444","0.08132102340459824","0.08132102340459824","0.08132102340459824","","",""
"3453","","","","0.7791740298271179","0.7791740298271179","0.7791740298271179"
"3454","0.8309108018875122","0.8309108018875122","0.8309108018875122","","",""
"3463","","","","0.7830010652542114","0.7830010652542114","0.7830010652542114"
"3464","0.6531121730804443","0.6531121730804443","0.6531121730804443","","",""
"3472","","","","0.6951577663421631","0.6951577663421631","0.6951577663421631"
"3473","0.8480358719825745","0.8480358719825745","0.8480358719825745","","",""
"3482","","","","0.7291683554649353","0.7291683554649353","0.7291683554649353"
"3483","0.7954974174499512","0.7954974174499512","0.7954974174499512","","",""
"3492","","","","0.7591294646263123","0.7591294646263123","0.7591294646263123"
"3493","0.6701637506484985","0.6701637506484985","0.6701637506484985","","",""
"3502","","","","0.8118114471435547","0.8118114471435547","0.8118114471435547"
"3503","0.09473881125450134","0.09473881125450134","0.09473881125450134","","",""
"3512","","","","0.7166125178337097","0.7166125178337097","0.7166125178337097"
"3513","0.7577849626541138","0.7577849626541138","0.7577849626541138","","",""
"3522","","","","0.7745522260665894","0.7745522260665894","0.7745522260665894"
"3523","0.513019859790802","0.513019859790802","0.513019859790802","","",""
"3532","","","","0.8263207077980042","0.8263207077980042","0.8263207077980042"
"3533","0.864273190498352","0.864273190498352","0.864273190498352","","",""
"3542","","","","0.8379349708557129","0.8379349708557129","0.8379349708557129"
"3543","0.9182687401771545","0.9182687401771545","0.9182687401771545","","",""
"3552","","","","0.7653587460517883","0.7653587460517883","0.7653587460517883"
"3553","0.6573061347007751","0.6573061347007751","0.6573061347007751","","",""
"3562","","","","0.7945257425308228","0.7945257425308228","0.7945257425308228"
"3563","0.6502375602722168","0.6502375602722168","0.6502375602722168","","",""
"3571","","","","0.7549493908882141","0.7549493908882141","0.7549493908882141"
"3572","0.8683813810348511","0.8683813810348511","0.8683813810348511","","",""
"3581","","","","0.8489060997962952","0.8489060997962952","0.8489060997962952"
"3582","0.9190218448638916","0.9190218448638916","0.9190218448638916","","",""
"3591","","","","0.8005435466766357","0.8005435466766357","0.8005435466766357"
"3592","0.9065500497817993","0.9065500497817993","0.9065500497817993","","",""
"3601","","","","0.8397780060768127","0.8397780060768127","0.8397780060768127"
"3602","0.6409923434257507","0.6409923434257507","0.6409923434257507","","",""
"3611","","","","0.8211279511451721","0.8211279511451721","0.8211279511451721"
"3612","0.9101316928863525","0.9101316928863525","0.9101316928863525","","",""
"3621","","","","0.8180214762687683","0.8180214762687683","0.8180214762687683"
"3622","0.7808306217193604","0.7808306217193604","0.7808306217193604","","",""
"3631","","","","0.8463261127471924","0.8463261127471924","0.8463261127471924"
"3632","0.9032254219055176","0.9032254219055176","0.9032254219055176","","",""
"3641","","","","0.880557119846344","0.880557119846344","0.880557119846344"
"3642","0.8869514465332031","0.8869514465332031","0.8869514465332031","","",""
"3651","","","","0.807298481464386","0.807298481464386","0.807298481464386"
"3652","0.7790611386299133","0.7790611386299133","0.7790611386299133","","",""
"3661","","","","0.8439597487449646","0.8439597487449646","0.8439597487449646"
"3662","0.8576514720916748","0.8576514720916748","0.8576514720916748","","",""
"3670","","","","0.810782253742218","0.810782253742218","0.810782253742218"
"3671","0.8736530542373657","0.8736530542373657","0.8736530542373657","","",""
"3680","","","","0.8603710532188416","0.8603710532188416","0.8603710532188416"
"3681","0.8864554762840271","0.8864554762840271","0.8864554762840271","","",""
"3690","","","","0.8450096249580383","0.8450096249580383","0.8450096249580383"
"3691","0.9330518841743469","0.9330518841743469","0.9330518841743469","","",""
"3700","","","","0.846663773059845","0.846663773059845","0.846663773059845"
"3701","0.8721499443054199","0.8721499443054199","0.8721499443054199","","",""
"3710","","","","0.8450829386711121","0.8450829386711121","0.8450829386711121"
"3711","0.9257107973098755","0.9257107973098755","0.9257107973098755","","",""
"3720","","","","0.8400245308876038","0.8400245308876038","0.8400245308876038"
"3721","0.8866575360298157","0.8866575360298157","0.8866575360298157","","",""
"3730","","","","0.8521409630775452","0.8521409630775452","0.8521409630775452"
"3731","0.885022759437561","0.885022759437561","0.885022759437561","","",""
"3740","","","","0.8458547592163086","0.8458547592163086","0.8458547592163086"
"3741","0.8322761058807373","0.8322761058807373","0.8322761058807373","","",""
"3750","","","","0.8108748197555542","0.8108748197555542","0.8108748197555542"
"3751","0.8324689865112305","0.8324689865112305","0.8324689865112305","","",""
"3760","","","","0.8060340285301208","0.8060340285301208","0.8060340285301208"
"3761","0.8459847569465637","0.8459847569465637","0.8459847569465637","","",""
"3769","","","","0.851425051689148","0.851425051689148","0.851425051689148"
"3770","0.9228270649909973","0.9228270649909973","0.9228270649909973","","",""
"3779","","","","0.83780437707901","0.83780437707901","0.83780437707901"
"3780","0.7707833051681519","0.7707833051681519","0.7707833051681519","","",""
"3789","","","","0.8708089590072632","0.8708089590072632","0.8708089590072632"
"3790","0.9250649213790894","0.9250649213790894","0.9250649213790894","","",""
"3799","","","","0.8538693785667419","0.8538693785667419","0.8538693785667419"
"3800","0.9018570184707642","0.9018570184707642","0.9018570184707642","","",""
"3809","","","","0.8333810567855835","0.8333810567855835","0.8333810567855835"
"3810","0.9119318127632141","0.9119318127632141","0.9119318127632141","","",""
"3819","","","","0.8735296726226807","0.8735296726226807","0.8735296726226807"
"3820","0.8377712368965149","0.8377712368965149","0.8377712368965149","","",""
"3829","","","","0.8301861882209778","0.8301861882209778","0.8301861882209778"
"3830","0.8761817216873169","0.8761817216873169","0.8761817216873169","","",""
"3839","","","","0.8499340415000916","0.8499340415000916","0.8499340415000916"
"3840","0.9115767478942871","0.9115767478942871","0.9115767478942871","","",""
"3849","","","","0.8557611703872681","0.8557611703872681","0.8557611703872681"
"3850","0.9011253118515015","0.9011253118515015","0.9011253118515015","","",""
"3859","","","","0.8614676594734192","0.8614676594734192","0.8614676594734192"
"3860","0.825804591178894","0.825804591178894","0.825804591178894","","",""
"3868","","","","0.8472403883934021","0.8472403883934021","0.8472403883934021"
"3869","0.8702733516693115","0.8702733516693115","0.8702733516693115","","",""
"3878","","","","0.8566122055053711","0.8566122055053711","0.8566122055053711"
"3879","0.9216760396957397","0.9216760396957397","0.9216760396957397","","",""
"3888","","","","0.8599409461021423","0.8599409461021423","0.8599409461021423"
"3889","0.9123083353042603","0.9123083353042603","0.9123083353042603","","",""
"3898","","","","0.8498095870018005","0.8498095870018005","0.8498095870018005"
"3899","0.8997446894645691","0.8997446894645691","0.8997446894645691","","",""
"3908","","","","0.8252849578857422","0.8252849578857422","0.8252849578857422"
"3909","0.9130982160568237","0.9130982160568237","0.9130982160568237","","",""
"3918","","","","0.8421574831008911","0.8421574831008911","0.8421574831008911"
"3919","0.8940476179122925","0.8940476179122925","0.8940476179122925","","",""
"3928","","","","0.891592800617218","0.891592800617218","0.891592800617218"
"3929","0.9094245433807373","0.9094245433807373","0.9094245433807373","","",""
"3938","","","","0.8619236946105957","0.8619236946105957","0.8619236946105957"
"3939","0.761492133140564","0.761492133140564","0.761492133140564","","",""
